krnr;lfnr;agglvl;name;name_neu;lat;long;lat_median;long_median
979;4720;stadtkreise;KAISERSLAUTERN S;KAISERSLAUTERN;49.4400657;7.7491265;49.4400657;7.7491265
980;4721;KREISE M.GEMEINDEN >;KIRCHHEIMBOLANDEN;KIRCHHEIMBOLANDEN;49.6629007;8.0116405;49.6629007;8.0116405
980;4722;GEMEINDEN AB 2000 E.;EISENBERG;Eisenberg (Pfalz);49.561389;8.0725;49.6629007;8.0116405
980;4723;GEMEINDEN AB 2000 E.;KIRCHHEIMBOLANDEN;KIRCHHEIMBOLANDEN;49.6629007;8.0116405;49.6629007;8.0116405
980;4724;RESTKREISE (GEM.< 20;REST-KIRCHHEIMBOLANDEN;KIRCHHEIMBOLANDEN;49.6629007;8.0116405;49.6629007;8.0116405
981;4725;KREISE M.GEMEINDEN >;KUSEL;KUSEL, Germany;49.534722;7.398056;49.534722;7.398056
981;4726;GEMEINDEN AB 2000 E.;KUSEL;KUSEL, Germany;49.534722;7.398056;49.534722;7.398056
981;4727;GEMEINDEN AB 2000 E.;LAUTERECKEN;LAUTERECKEN, Germany;49.6506922;7.5902686;49.534722;7.398056
981;4728;GEMEINDEN AB 2000 E.;WALDMOHR;WALDMOHR;49.3867035;7.3383033;49.534722;7.398056
981;4729;RESTKREISE (GEM.< 20;REST-KUSEL;KUSEL, Germany;49.534722;7.398056;49.534722;7.398056
982;4730;KREISE M.GEMEINDEN >;LANDAU (PFALZ) L;LANDAU (PFALZ);49.198886;8.1185622;49.1998866;8.13147765
982;4731;GEMEINDEN AB 2000 E.;EDENKOBEN;EDENKOBEN;49.2829172;8.1321826;49.1998866;8.13147765
982;4732;GEMEINDEN AB 2000 E.;EDESHEIM;EDESHEIM;49.262706;8.1315424;49.1998866;8.13147765
982;4733;GEMEINDEN AB 2000 E.;HERXHEIM;HERXHEIM;49.1456391;8.2135861;49.1998866;8.13147765
982;4734;GEMEINDEN AB 2000 E.;MAIKAMMER-ALSTERWEILER;MAIKAMMER-ALSTERWEILER;49.3085709;8.1194624;49.1998866;8.13147765
982;4735;GEMEINDEN AB 2000 E.;OFFENBACH A. QUEICH;OFFENBACH A. QUEICH;49.2008872;8.1802554;49.1998866;8.13147765
982;4736;GEMEINDEN AB 2000 E.;QUEICHHEIM;QUEICHHEIM;49.1958553;8.1314129;49.1998866;8.13147765
982;4737;RESTKREISE (GEM.< 20;REST-LANDAU (PFALZ) L;LANDAU (PFALZ);49.1998866;8.13147765;49.1998866;8.13147765
983;4738;stadtkreise;LANDAU (PFALZ) S;LANDAU (PFALZ);49.198886;8.1185622;49.198886;8.1185622
984;4739;KREISE M.GEMEINDEN >;LANDSTUHL;LANDSTUHL;49.4141464;7.5709052;49.4141464;7.5709052
984;4740;GEMEINDEN AB 2000 E.;RAMSTEIN;RAMSTEIN;49.445759;7.5545404;49.4141464;7.5709052
984;4741;GEMEINDEN AB 2000 E.;LANDSTUHL;LANDSTUHL;49.4141464;7.5709052;49.4141464;7.5709052
984;4742;RESTKREISE (GEM.< 20;REST-LANDSTUHL;LANDSTUHL;49.4141464;7.5709052;49.4141464;7.5709052
985;4743;KREISE M.GEMEINDEN >;LUDWIGSHAFEN (RHEIN) L;LUDWIGSHAFEN am Rhein, Germany;49.47741;8.44518;49.44197;8.3900307
985;4744;GEMEINDEN AB 2000 E.;ALTRIP;ALTRIP, Germany;49.4314361;8.494974;49.44197;8.3900307
985;4745;GEMEINDEN AB 2000 E.;BOEHL;Böhl-Iggelheim;49.373881;8.305617;49.44197;8.3900307
985;4746;GEMEINDEN AB 2000 E.;IGGELHEIM;IGGELHEIM;49.3645826;8.3079744;49.44197;8.3900307
985;4747;GEMEINDEN AB 2000 E.;LIMBURGERHOF;LIMBURGERHOF;49.4207609;8.3900307;49.44197;8.3900307
985;4748;GEMEINDEN AB 2000 E.;MAUDACH;MAUDACH, Germany;49.4528865;8.3776839;49.44197;8.3900307
985;4749;GEMEINDEN AB 2000 E.;MUTTERSTADT;MUTTERSTADT, Germany;49.44197;8.35527;49.44197;8.3900307
985;4750;GEMEINDEN AB 2000 E.;NEUHOFEN;NEUHOFEN;49.4224394;8.4227901;49.44197;8.3900307
985;4751;GEMEINDEN AB 2000 E.;OGGERSHEIM;OGGERSHEIM;49.4910406;8.3679951;49.44197;8.3900307
985;4752;GEMEINDEN AB 2000 E.;RHEINGOENHEIM;RHEINGOENHEIM, Germany;49.446667;8.419167;49.44197;8.3900307
985;4753;RESTKREISE (GEM.< 20;REST-LUDWIGSHAFEN (RHEIN) L;LUDWIGSHAFEN am Rhein, Germany;49.44197;8.3900307;49.44197;8.3900307
986;4754;stadtkreise;LUDWIGSHAFEN (RHEIN) S;LUDWIGSHAFEN am Rhein, Germany;49.47741;8.44518;49.47741;8.44518
987;4755;KREISE M.GEMEINDEN >;NEUSTADT (HARDT) L;NEUSTADT (HARDT);49.3219444;8.0886111;49.3723939;8.1756916
987;4756;GEMEINDEN AB 2000 E.;ELMSTEIN;ELMSTEIN;49.3515997;7.9359609;49.3723939;8.1756916
987;4757;GEMEINDEN AB 2000 E.;HAMBACH;Hambach an der Weinstraße;49.336389;8.130833;49.3723939;8.1756916
987;4758;GEMEINDEN AB 2000 E.;HASSLOCH;HASSLOCH;49.3610149;8.2578059;49.3723939;8.1756916
987;4759;GEMEINDEN AB 2000 E.;LACHEN-SPEYERDORF;LACHEN-SPEYERDORF;49.3276758;8.199215;49.3723939;8.1756916
987;4760;GEMEINDEN AB 2000 E.;LAMBRECHT;LAMBRECHT;49.3734018;8.0762658;49.3723939;8.1756916
987;4761;GEMEINDEN AB 2000 E.;MECKENHEIM;Meckenheim (Pfalz);49.403611;8.24;49.3723939;8.1756916
987;4762;GEMEINDEN AB 2000 E.;MUSSBACH;MUSSBACH, Germany;49.371386;8.169589;49.3723939;8.1756916
987;4763;GEMEINDEN AB 2000 E.;DUERKHEIM   (BAD);DUERKHEIM   (BAD);49.4598369;8.1654232;49.3723939;8.1756916
987;4764;GEMEINDEN AB 2000 E.;DEIDESHEIM;DEIDESHEIM;49.4073438;8.1897316;49.3723939;8.1756916
987;4765;GEMEINDEN AB 2000 E.;FREINSHEIM;FREINSHEIM;49.5060672;8.2110334;49.3723939;8.1756916
987;4766;GEMEINDEN AB 2000 E.;WACHENHEIM;WACHENHEIM;49.4405528;8.1817942;49.3723939;8.1756916
987;4767;GEMEINDEN AB 2000 E.;WEISENHEIM A.SAND;WEISENHEIM am Sand, Germany;49.5175634;8.2470219;49.3723939;8.1756916
987;4768;RESTKREISE (GEM.< 20;REST-NEUSTADT (HARDT) L;NEUSTADT (HARDT);49.3723939;8.1756916;49.3723939;8.1756916
988;4769;stadtkreise;NEUSTADT (HARDT) S;NEUSTADT, Haardt, Germany;49.3219444;8.0886111;49.3219444;8.0886111
989;4770;KREISE M.GEMEINDEN >;PIRMASENS L;PIRMASENS;49.201555;7.6002161;49.201555;7.652035
989;4771;GEMEINDEN AB 2000 E.;DAHN;DAHN;49.1537096;7.7820727;49.201555;7.652035
989;4772;GEMEINDEN AB 2000 E.;HAUENSTEIN;HAUENSTEIN, Germany;49.1930981;7.8503597;49.201555;7.652035
989;4773;GEMEINDEN AB 2000 E.;LEMBERG;LEMBERG, Germany;49.170385;7.6521862;49.201555;7.652035
989;4774;GEMEINDEN AB 2000 E.;RODALBEN;RODALBEN;49.2418701;7.6367738;49.201555;7.652035
989;4775;GEMEINDEN AB 2000 E.;WALDFISCHBACH;WALDFISCHBACH;49.288555;7.652035;49.201555;7.652035
989;4776;RESTKREISE (GEM.< 20;REST-PIRMASENS L;PIRMASENS;49.201555;7.652035;49.201555;7.652035
990;4777;stadtkreise;PIRMASENS S;PIRMASENS, Germany;49.201555;7.6002161;49.201555;7.6002161
991;4778;KREISE M.GEMEINDEN >;ROCKENHAUSEN;ROCKENHAUSEN;49.6311747;7.8215535;49.6311747;7.8215535
991;4779;GEMEINDEN AB 2000 E.;ROCKENHAUSEN;ROCKENHAUSEN;49.6311747;7.8215535;49.6311747;7.8215535
991;4780;RESTKREISE (GEM.< 20;REST-ROCKENHAUSEN;ROCKENHAUSEN;49.6311747;7.8215535;49.6311747;7.8215535
992;4781;KREISE M.GEMEINDEN >;SPEYER L;SPEYER, Germany;49.3172765;8.4412172;49.3172765;8.4412172
992;4782;GEMEINDEN AB 2000 E.;DUDENHOFEN;DUDENHOFEN, Germany;49.3162361;8.389363;49.3172765;8.4412172
992;4783;GEMEINDEN AB 2000 E.;SCHIFFERSTADT;SCHIFFERSTADT, Germany;49.3828647;8.3767048;49.3172765;8.4412172
992;4784;GEMEINDEN AB 2000 E.;WALDSEE;WALDSEE, Rheinauen, Germany;49.409131;8.4916901;49.3172765;8.4412172
992;4785;RESTKREISE (GEM.< 20;REST-SPEYER L;SPEYER, Germany;49.3172765;8.4412172;49.3172765;8.4412172
993;4786;stadtkreise;SPEYER S;SPEYER;49.3172765;8.4412172;49.3172765;8.4412172
994;4787;KREISE M.GEMEINDEN >;ZWEIBRUECKEN L;ZWEIBRUECKEN;49.2450528;7.3634022;49.2450528;7.3634022
994;4788;GEMEINDEN AB 2000 E.;BUBENHAUSEN;Bubenhausen (Zweibrücken);49.244444;7.349444;49.2450528;7.3634022
994;4789;GEMEINDEN AB 2000 E.;CONTWIG;CONTWIG;49.2498875;7.4290444;49.2450528;7.3634022
994;4790;GEMEINDEN AB 2000 E.;IXHEIM;IXHEIM;49.2362845;7.351383;49.2450528;7.3634022
994;4791;GEMEINDEN AB 2000 E.;NIEDERAUERBACH;NIEDERAUERBACH;49.263619;7.393458;49.2450528;7.3634022
994;4792;RESTKREISE (GEM.< 20;REST-ZWEIBRUECKEN L;ZWEIBRUECKEN;49.2450528;7.3634022;49.2450528;7.3634022
995;4793;KREISE O.GEMEINDEN >;WALDMOHR;WALDMOHR;49.3867035;7.3383033;49.3867035;7.3383033
996;4794;stadtkreise;ZWEIBRUECKEN S;ZWEIBRUECKEN, Germany;49.2450528;7.3634022;49.2450528;7.3634022
997;4795;KREISE M.GEMEINDEN >;DIPPOLDISWALDE;DIPPOLDISWALDE;50.8951322;13.6684411;50.8951322;13.6732045
997;4796;GEMEINDEN AB 2000 E.;DIPPOLDISWALDE;DIPPOLDISWALDE;50.8951322;13.6684411;50.8951322;13.6732045
997;4797;GEMEINDEN AB 2000 E.;GLASHUETTE;GLASHUETTE;50.8507042;13.7757788;50.8951322;13.6732045
997;4798;GEMEINDEN AB 2000 E.;KREISCHA;KREISCHA;50.944347;13.7589163;50.8951322;13.6732045
997;4799;GEMEINDEN AB 2000 E.;SCHMIEDEBERG;SCHMIEDEBERG;50.8340231;13.6779679;50.8951322;13.6732045
997;4800;RESTKREISE (GEM.< 20;REST-DIPPOLDISWALDE;DIPPOLDISWALDE;50.8951322;13.6732045;50.8951322;13.6732045
998;4801;KREISE M.GEMEINDEN >;DRESDEN L;DRESDEN, Germany;51.0504088;13.7372621;51.06798575;13.7062268
998;4802;GEMEINDEN AB 2000 E.;ARNSDORF B. R.;ARNSDORF B. R.;51.0944429;13.9905116;51.06798575;13.7062268
998;4803;GEMEINDEN AB 2000 E.;BANNEWITZ;BANNEWITZ, Germany;50.9937813;13.7180333;51.06798575;13.7062268
998;4804;GEMEINDEN AB 2000 E.;COSSEBAUDE;COSSEBAUDE, Germany;51.0855627;13.6276361;51.06798575;13.7062268
998;4805;GEMEINDEN AB 2000 E.;COSSMANNSDORF;COSSMANNSDORF, Germany;50.976238;13.627525;51.06798575;13.7062268
998;4806;GEMEINDEN AB 2000 E.;DOELZSCHEN;DOELZSCHEN, Germany;51.0251414;13.6878693;51.06798575;13.7062268
998;4807;GEMEINDEN AB 2000 E.;GITTERSEE;GITTERSEE, Germany;51.0084172;13.6944203;51.06798575;13.7062268
998;4808;GEMEINDEN AB 2000 E.;HAINSBERG;Hainsberg (Freital);50.981561;13.629461;51.06798575;13.7062268
998;4809;GEMEINDEN AB 2000 E.;KLOTZSCHE;KLOTZSCHE;51.1140289;13.7565062;51.06798575;13.7062268
998;4810;GEMEINDEN AB 2000 E.;KOETZSCHENBRODA;KOETZSCHENBRODA, Germany;51.1054595;13.6160761;51.06798575;13.7062268
998;4811;GEMEINDEN AB 2000 E.;LANGEBRUECK;LANGEBRUECK, Germany;51.1273044;13.8438751;51.06798575;13.7062268
998;4812;GEMEINDEN AB 2000 E.;LAUSA;Lausa (Dresden);51.151111;13.8075;51.06798575;13.7062268
998;4813;GEMEINDEN AB 2000 E.;LOCKWITZ;LOCKWITZ, Germany;50.9880675;13.8089412;51.06798575;13.7062268
998;4814;GEMEINDEN AB 2000 E.;NIEDERSEDLITZ;NIEDERSEDLITZ, Germany;51.0031025;13.8164992;51.06798575;13.7062268
998;4815;GEMEINDEN AB 2000 E.;OBERLOESSNITZ;OBERLOESSNITZ, Radebeul, Germany;51.1115648;13.6493707;51.06798575;13.7062268
998;4816;GEMEINDEN AB 2000 E.;OTTENDORF-OKRILLA;OTTENDORF-OKRILLA;51.1831331;13.8321542;51.06798575;13.7062268
998;4817;GEMEINDEN AB 2000 E.;RABENAU;RABENAU, Germany;50.964561;13.6432545;51.06798575;13.7062268
998;4818;GEMEINDEN AB 2000 E.;RADEBERG;RADEBERG;51.1129963;13.9142216;51.06798575;13.7062268
998;4819;GEMEINDEN AB 2000 E.;RADEBEUL;RADEBEUL, Germany;51.1115648;13.6493707;51.06798575;13.7062268
998;4820;GEMEINDEN AB 2000 E.;RAEHNITZ-HELLERAU;RAEHNITZ-HELLERAU;51.1283814;13.737931;51.06798575;13.7062268
998;4821;GEMEINDEN AB 2000 E.;REICHENBERG;Reichenberg (Moritzburg);51.127778;13.680556;51.06798575;13.7062268
998;4822;GEMEINDEN AB 2000 E.;THARANDT;THARANDT, Germany;50.9866531;13.5782358;51.06798575;13.7062268
998;4823;GEMEINDEN AB 2000 E.;WURGWITZ;WURGWITZ, Germany;51.0242904;13.6279372;51.06798575;13.7062268
998;4824;RESTKREISE (GEM.< 20;REST-DRESDEN L;DRESDEN, Germany;51.06798575;13.7062268;51.06798575;13.7062268
999;4825;stadtkreise;DRESDEN S;DRESDEN;51.0504088;13.7372621;51.0504088;13.7372621
1000;4826;KREISE M.GEMEINDEN >;DRESDEN-ALTSTADT;DRESDEN-ALTSTADT;51.0462406;13.7449555;51.011111;13.6666974
1000;4827;GEMEINDEN AB 2000 E.;BURGK;Burgk (Freital);51.0034;13.6811;51.011111;13.6666974
1000;4828;GEMEINDEN AB 2000 E.;COSSEBAUDE;COSSEBAUDE;51.0855627;13.6276361;51.011111;13.6666974
1000;4829;GEMEINDEN AB 2000 E.;COSSMANNSDORF;COSSMANNSDORF;50.976238;13.627525;51.011111;13.6666974
1000;4830;GEMEINDEN AB 2000 E.;GITTERSEE;GITTERSEE;51.0084172;13.6944203;51.011111;13.6666974
1000;4831;GEMEINDEN AB 2000 E.;LOCKWITZ;LOCKWITZ;50.9880675;13.8089412;51.011111;13.6666974
1000;4832;GEMEINDEN AB 2000 E.;NIEDERSEDLITZ;NIEDERSEDLITZ;50.9998466;13.8056218;51.011111;13.6666974
1000;4833;GEMEINDEN AB 2000 E.;RABENAU;RABENAU;50.964561;13.6432545;51.011111;13.6666974
1000;4834;GEMEINDEN AB 2000 E.;THARANDT;THARANDT;50.9866531;13.5782358;51.011111;13.6666974
1000;4835;GEMEINDEN AB 2000 E.;STETZSCH;STETZSCH;51.0801511;13.6612564;51.011111;13.6666974
1000;4836;GEMEINDEN AB 2000 E.;BIRKIGT;Birkigt (Freital);51.011111;13.680556;51.011111;13.6666974
1000;4837;GEMEINDEN AB 2000 E.;NIEDERGORBITZ;Gorbitz;51.0424959;13.6648734;51.011111;13.6666974
1000;4838;GEMEINDEN AB 2000 E.;LEUBNITZ-NEUOSTRA;LEUBNITZ-NEUOSTRA;51.014023;13.7698131;51.011111;13.6666974
1000;4839;GEMEINDEN AB 2000 E.;COSCHUETZ;COSCHUETZ;51.0165678;13.704064;51.011111;13.6666974
1000;4840;GEMEINDEN AB 2000 E.;BRIESNITZ;BRIESNITZ;51.0648777;13.6666974;51.011111;13.6666974
1000;4841;GEMEINDEN AB 2000 E.;DOEHLEN;Döhlen (Freital);51.007222;13.646667;51.011111;13.6666974
1000;4842;GEMEINDEN AB 2000 E.;POTSCHAPPEL;POTSCHAPPEL;51.013894;13.662552;51.011111;13.6666974
1000;4843;GEMEINDEN AB 2000 E.;DEUBEN;Deuben (Freital);50.999786;13.64675;51.011111;13.6666974
1000;4844;RESTKREISE (GEM.< 20;REST-DRESDEN-ALTSTADT;DRESDEN-ALTSTADT;51.011111;13.6666974;51.011111;13.6666974
1001;4845;KREISE M.GEMEINDEN >;DRESDEN-NEUSTADT;DRESDEN-NEUSTADT;51.0746657;13.7741132;51.0999512;13.8091665
1001;4846;GEMEINDEN AB 2000 E.;DOBRITZ;DOBRITZ;51.018889;13.810833;51.0999512;13.8091665
1001;4847;GEMEINDEN AB 2000 E.;WEISSER-HIRSCH;WEISSER-HIRSCH;51.063889;13.821389;51.0999512;13.8091665
1001;4848;GEMEINDEN AB 2000 E.;OTTENDORF;Ottendorf (Ottendorf-Okrilla);51.186111;13.838889;51.0999512;13.8091665
1001;4849;GEMEINDEN AB 2000 E.;NAUNDORF;NAUNDORF;51.1097;13.6069;51.0999512;13.8091665
1001;4850;GEMEINDEN AB 2000 E.;LANGEBRUECK;LANGEBRUECK;51.130833;13.839444;51.0999512;13.8091665
1001;4851;GEMEINDEN AB 2000 E.;ARNSDORF;ARNSDORF;51.0944429;13.9905116;51.0999512;13.8091665
1001;4852;GEMEINDEN AB 2000 E.;LAUSA;LAUSA;51.151111;13.8075;51.0999512;13.8091665
1001;4853;GEMEINDEN AB 2000 E.;BUEHLAU;BUEHLAU;51.0618896;13.854905;51.0999512;13.8091665
1001;4854;GEMEINDEN AB 2000 E.;RAEHNITZ;RAEHNITZ;51.119444;13.736944;51.0999512;13.8091665
1001;4855;GEMEINDEN AB 2000 E.;LEUBEN;LEUBEN;51.0101184;13.8306632;51.0999512;13.8091665
1001;4856;GEMEINDEN AB 2000 E.;LAUBEGAST;LAUBEGAST;51.0232178;13.8374215;51.0999512;13.8091665
1001;4857;GEMEINDEN AB 2000 E.;NIEDERLOESNITZ;NIEDERLOESNITZ;51.109728;13.644367;51.0999512;13.8091665
1001;4858;GEMEINDEN AB 2000 E.;KLOTZSCHE;KLOTZSCHE;51.1140289;13.7565062;51.0999512;13.8091665
1001;4859;GEMEINDEN AB 2000 E.;KOETZSCHENBRODA;KOETZSCHENBRODA;51.1054595;13.6160761;51.0999512;13.8091665
1001;4860;GEMEINDEN AB 2000 E.;LOSCHWITZ;LOSCHWITZ;51.0542554;13.8145315;51.0999512;13.8091665
1001;4861;GEMEINDEN AB 2000 E.;BLASEWITZ;BLASEWITZ;51.0394959;13.8012336;51.0999512;13.8091665
1001;4862;GEMEINDEN AB 2000 E.;RADEBEUL;RADEBEUL;51.1115648;13.6493707;51.0999512;13.8091665
1001;4863;GEMEINDEN AB 2000 E.;RADEBERG;RADEBERG;51.1129963;13.9142216;51.0999512;13.8091665
1001;4864;RESTKREISE (GEM.< 20;REST-DRESDEN-NEUSTADT;DRESDEN-NEUSTADT;51.0999512;13.8091665;51.0999512;13.8091665
1002;4865;KREISE M.GEMEINDEN >;FREIBERG L;FREIBERG, Germany;50.9128283;13.341727;50.88246545;13.3819745
1002;4866;GEMEINDEN AB 2000 E.;BRAND-ERBISDORF;BRAND-ERBISDORF;50.8666883;13.3236602;50.88246545;13.3819745
1002;4867;GEMEINDEN AB 2000 E.;COLMNITZ;COLMNITZ, Germany;51.3311939;13.4352669;50.88246545;13.3819745
1002;4868;GEMEINDEN AB 2000 E.;LANGENAU;Langenau (Brand-Erbisdorf);50.836111;13.297222;50.88246545;13.3819745
1002;4869;GEMEINDEN AB 2000 E.;LICHTENBERG;Lichtenberg/Erzgeb.;50.835;13.422222;50.88246545;13.3819745
1002;4870;GEMEINDEN AB 2000 E.;NEUHAUSEN;Neuhausen/Erzgeb.;50.669444;13.466667;50.88246545;13.3819745
1002;4871;GEMEINDEN AB 2000 E.;NIEDERBOBRITZSCH;NIEDERBOBRITZSCH;50.8982426;13.4362756;50.88246545;13.3819745
1002;4872;RESTKREISE (GEM.< 20;REST-FREIBERG L;FREIBERG, Germany;50.88246545;13.3819745;50.88246545;13.3819745
1003;4873;KREISE M.GEMEINDEN >;FREIBERG L (TEIL);FREIBERG;50.9128283;13.341727;50.8982426;13.341727
1003;4874;GEMEINDEN AB 2000 E.;BRAND-ERBISDORF;BRAND-ERBISDORF;50.8666883;13.3236602;50.8982426;13.341727
1003;4875;GEMEINDEN AB 2000 E.;COLMNITZ;COLMNITZ;51.3311939;13.4352669;50.8982426;13.341727
1003;4876;GEMEINDEN AB 2000 E.;LANGENAU;Langenau (Brand-Erbisdorf);50.836111;13.297222;50.8982426;13.341727
1003;4877;GEMEINDEN AB 2000 E.;LICHTENBERG;Lichtenberg/Erzgeb.;50.835;13.422222;50.8982426;13.341727
1003;4878;GEMEINDEN AB 2000 E.;NIEDERBOBRITZSCH;NIEDERBOBRITZSCH;50.8982426;13.4362756;50.8982426;13.341727
1003;4879;RESTKREISE (GEM.< 20;REST-FREIBERG L (TEIL);FREIBERG;50.8982426;13.341727;50.8982426;13.341727
1004;4880;stadtkreise;FREIBERG S;FREIBERG;50.9128283;13.341727;50.9128283;13.341727
1005;4881;stadtkreise;FREITAL S;FREITAL;51.0008667;13.6512413;51.0008667;13.6512413
1006;4882;KREISE M.GEMEINDEN >;GROSSENHAIN;GROSSENHAIN;51.2912275;13.531304;51.30734855;13.35756925
1006;4883;GEMEINDEN AB 2000 E.;GROEDITZ;GROEDITZ;51.4120841;13.4456144;51.30734855;13.35756925
1006;4884;GEMEINDEN AB 2000 E.;GROSSENHAIN;GROSSENHAIN;51.2912275;13.531304;51.30734855;13.35756925
1006;4885;GEMEINDEN AB 2000 E.;NUENCHRITZ;NUENCHRITZ;51.2992981;13.3899305;51.30734855;13.35756925
1006;4886;GEMEINDEN AB 2000 E.;RADEBURG;RADEBURG;51.2129606;13.7232666;51.30734855;13.35756925
1006;4887;GEMEINDEN AB 2000 E.;ROEDERAU;ROEDERAU;51.3231266;13.3217237;51.30734855;13.35756925
1006;4888;GEMEINDEN AB 2000 E.;ZEITHAIN;ZEITHAIN;51.3564772;13.325208;51.30734855;13.35756925
1006;4889;GEMEINDEN AB 2000 E.;ROEDERAU-PROMNITZ;ROEDERAU-PROMNITZ;51.3231266;13.3217237;51.30734855;13.35756925
1006;4890;GEMEINDEN AB 2000 E.;WEIDA;Weida (Riesa);51.30291;13.260767;51.30734855;13.35756925
1006;4891;GEMEINDEN AB 2000 E.;GROEBA;Groeba (Riesa);51.321944;13.276389;51.30734855;13.35756925
1006;4892;GEMEINDEN AB 2000 E.;RIESA;RIESA;51.3117871;13.2677004;51.30734855;13.35756925
1006;4893;RESTKREISE (GEM.< 20;REST-GROSSENHAIN;GROSSENHAIN;51.30734855;13.35756925;51.30734855;13.35756925
1007;4894;KREISE M.GEMEINDEN >;MEISSEN L;MEISSEN;51.1617842;13.4976592;51.1461511;13.4976592
1007;4895;GEMEINDEN AB 2000 E.;BROCKWITZ;BROCKWITZ;51.1304148;13.5455432;51.1461511;13.4976592
1007;4896;GEMEINDEN AB 2000 E.;COSWIG;COSWIG;51.130518;13.5779228;51.1461511;13.4976592
1007;4897;GEMEINDEN AB 2000 E.;LOMMATZSCH;LOMMATZSCH;51.1953471;13.3081211;51.1461511;13.4976592
1007;4898;GEMEINDEN AB 2000 E.;MEISATHAL;Meißen;51.1617842;13.4976592;51.1461511;13.4976592
1007;4899;GEMEINDEN AB 2000 E.;NOSSEN;NOSSEN;51.0577928;13.2946132;51.1461511;13.4976592
1007;4900;GEMEINDEN AB 2000 E.;SIEBENLEHN;SIEBENLEHN;51.0327874;13.3058436;51.1461511;13.4976592
1007;4901;GEMEINDEN AB 2000 E.;WEINBOEHLA;WEINBOEHLA;51.1637004;13.5812326;51.1461511;13.4976592
1007;4902;GEMEINDEN AB 2000 E.;WILSDRUFF;WILSDRUFF;51.0503651;13.5363349;51.1461511;13.4976592
1007;4903;RESTKREISE (GEM.< 20;REST-MEISSEN L;MEISSEN;51.1461511;13.4976592;51.1461511;13.4976592
1008;4904;stadtkreise;MEISSEN S;MEISSEN;51.1617842;13.4976592;51.1617842;13.4976592
1009;4905;KREISE M.GEMEINDEN >;PIRNA;PIRNA;50.9625175;13.9419169;50.97103235;13.9419169
1009;4906;GEMEINDEN AB 2000 E.;KLEINZSCHACHWITZ;KLEINZSCHACHWITZ;51.0101414;13.8512768;50.97103235;13.9419169
1009;4907;GEMEINDEN AB 2000 E.;GROSSZSCHACHWITZ;GROSSZSCHACHWITZ;51.003502;13.8406946;50.97103235;13.9419169
1009;4908;GEMEINDEN AB 2000 E.;COPITZ;COPITZ;50.971153;13.9350145;50.97103235;13.9419169
1009;4909;GEMEINDEN AB 2000 E.;PIRNA;PIRNA;50.9625175;13.9419169;50.97103235;13.9419169
1009;4910;GEMEINDEN AB 2000 E.;SCHANDAU (BAD);SCHANDAU (BAD);50.9207406;14.1535713;50.97103235;13.9419169
1009;4911;GEMEINDEN AB 2000 E.;DOHNA;DOHNA;50.9565937;13.858256;50.97103235;13.9419169
1009;4912;GEMEINDEN AB 2000 E.;HEIDENAU;HEIDENAU;50.9758426;13.8661223;50.97103235;13.9419169
1009;4913;GEMEINDEN AB 2000 E.;KOENIGSTEIN;Königstein (Saechsische Schweiz);50.918889;14.071389;50.97103235;13.9419169
1009;4914;GEMEINDEN AB 2000 E.;LANGENBURKERSDORF;LANGENBURKERSDORF;51.0243905;14.2408745;50.97103235;13.9419169
1009;4915;GEMEINDEN AB 2000 E.;LOHMEN;LOHMEN;50.9900933;14.0007893;50.97103235;13.9419169
1009;4916;GEMEINDEN AB 2000 E.;NEUSTADT;Neustadt in Sachsen;51.023889;14.216667;50.97103235;13.9419169
1009;4917;GEMEINDEN AB 2000 E.;SEBNITZ;SEBNITZ;50.9709117;14.273873;50.97103235;13.9419169
1009;4918;RESTKREISE (GEM.< 20;REST-PIRNA;PIRNA;50.97103235;13.9419169;50.97103235;13.9419169
1010;4919;KREISE M.GEMEINDEN >;PIRNA L;PIRNA;50.9625175;13.9419169;50.9709117;14.0007893
1010;4920;GEMEINDEN AB 2000 E.;SCHANDAU  (BAD);SCHANDAU  (BAD);50.9207406;14.1535713;50.9709117;14.0007893
1010;4921;GEMEINDEN AB 2000 E.;DOHNA;DOHNA;50.9565937;13.858256;50.9709117;14.0007893
1010;4922;GEMEINDEN AB 2000 E.;HEIDENAU;HEIDENAU;50.9758426;13.8661223;50.9709117;14.0007893
1010;4923;GEMEINDEN AB 2000 E.;KOENIGSTEIN;Königstein (Saechsische Schweiz);50.918889;14.071389;50.9709117;14.0007893
1010;4924;GEMEINDEN AB 2000 E.;LANGBURKERSDORF;LANGBURKERSDORF;51.0243905;14.2408745;50.9709117;14.0007893
1010;4925;GEMEINDEN AB 2000 E.;LOHMEN;LOHMEN;50.9900933;14.0007893;50.9709117;14.0007893
1010;4926;GEMEINDEN AB 2000 E.;NEUSTADT;Neustadt in Sachsen;51.023889;14.216667;50.9709117;14.0007893
1010;4927;GEMEINDEN AB 2000 E.;SEBNITZ;SEBNITZ, Germany;50.9709117;14.273873;50.9709117;14.0007893
1010;4928;GEMEINDEN AB 2000 E.;ZSCHACHWITZ;ZSCHACHWITZ, Germany;50.989652;13.844926;50.9709117;14.0007893
1010;4929;RESTKREISE (GEM.< 20;REST-PIRNA L;PIRNA;50.9709117;14.0007893;50.9709117;14.0007893
1011;4930;stadtkreise;PIRNA S;PIRNA, Germany;50.9625175;13.9419169;50.9625175;13.9419169
